BSC,CELL,THRAV,THRVP,THRDV,RULES_APPLIED,MaxTi,MaxCong,MaxTch,VAMOS,ENM,DATA_OF
CBEB7,CB7P64C,3,3,10,Default,0.79,0.0,34.77,PLANNED,NA,2025-12-10 14:54:56
CBEB7,CB7P89A,4,4,11,Default,0.18,0.0,28.51,PLANNED,NA,2025-12-10 14:54:56
CBEB7,CB7P89B,4,4,11,Default,0.23,0.0,28.15,PLANNED,NA,2025-12-10 14:54:56
CBEB7,CB7P89C,4,4,11,Default,0.25,0.0,28.03,PLANNED,NA,2025-12-10 14:54:56
CBEB7,CB7P98A,5,5,15,Default,0.24,0.0,21.41,PLANNED,NA,2025-12-10 14:54:56
CBEB7,CB7P98B,5,5,14,Default,0.36,0.0,21.5,PLANNED,NA,2025-12-10 14:54:56
CBEB7,CB7P98C,5,5,14,Default,0.28,0.0,21.53,PLANNED,NA,2025-12-10 14:54:56
CBEB7,CB7PA7A,8,8,22,Default,0.39,0.0,14.0,PLANNED,NA,2025-12-10 14:54:56
CBEB7,CB7PA7B,8,8,22,Default,0.35,0.0,13.78,PLANNED,NA,2025-12-10 14:54:56
CBEB7,CGANW98A,4,4,11,Default,0.36,0.0,29.76,PLANNED,NA,2025-12-10 14:54:56
CBEB8,CB8K46C,4,4,11,Default,0.13,0.0,28.55,PLANNED,NA,2025-12-10 14:54:56
CBEB8,CB8K62A,8,8,24,Default,0.31,0.0,12.93,PLANNED,NA,2025-12-10 14:54:56
CBEB8,CB8K62B,11,11,22,Ti: 1-1.1,1.09,0.0,28.07,PLANNED,NA,2025-12-10 14:54:56
CBEB8,CB8K62C,4,4,11,Default,0.36,0.0,28.07,PLANNED,NA,2025-12-10 14:54:56
CBEB8,CB8K63A,3,3,10,Default,0.44,0.0,36.01,PLANNED,NA,2025-12-10 14:54:56
CBEB8,CB8K63B,2,2,10,Default,0.29,0.0,51.48,PLANNED,NA,2025-12-10 14:54:56
CBEB8,CB8UA7B,5,5,15,Default,0.31,0.0,21.25,PLANNED,NA,2025-12-10 14:54:56
CBEB8,CB8UA7C,5,5,15,Default,0.32,0.0,21.0,PLANNED,NA,2025-12-10 14:54:56
CBEB8,CB8WB4A,4,4,11,Default,0.34,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEB8,CB8WB4B,4,4,11,Default,0.08,0.0,29.66,PLANNED,NA,2025-12-10 14:54:56
CBEB9,CB9I14C,2,2,10,Default,0.72,0.0,50.86,PLANNED,NA,2025-12-10 14:54:56
CBEB9,CB9I15A,4,4,11,Default,0.39,0.0,28.67,PLANNED,NA,2025-12-10 14:54:56
CBEB9,CB9I15B,3,3,10,Default,0.21,0.0,36.1,PLANNED,NA,2025-12-10 14:54:56
CBEB9,CB9I15C,3,3,10,Default,0.13,0.0,34.01,PLANNED,NA,2025-12-10 14:54:56
CBEB9,CB9I16A,4,4,11,Default,0.25,0.0,28.1,PLANNED,NA,2025-12-10 14:54:56
CBEA9,CA9MG3C,8,8,23,Default,0.35,0.0,13.17,PLANNED,NA,2025-12-10 14:54:56
CBEA9,CA9MH1A,3,3,10,Default,0.29,0.0,36.09,PLANNED,NA,2025-12-10 14:54:56
CBEA9,CA9MH1B,3,3,10,Default,0.48,0.0,43.91,PLANNED,NA,2025-12-10 14:54:56
CBEA9,CA9MH1C,4,4,11,Default,0.44,0.0,28.04,PLANNED,NA,2025-12-10 14:54:56
CBEA9,CA9MH5A,2,2,10,Default,0.76,0.0,58.77,PLANNED,NA,2025-12-10 14:54:56
CBEA5,NOSNM92A,4,4,11,Default,0.18,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEA5,NOSNM92B,4,4,11,Default,0.17,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEA5,NOSNM92C,4,4,11,Default,0.14,0.0,29.26,PLANNED,NA,2025-12-10 14:54:56
CBEA5,NOSNM96A,4,4,11,Default,0.08,0.0,29.17,PLANNED,NA,2025-12-10 14:54:56
CBEA6,NOBGM53C,2,2,10,Default,0.27,0.0,52.35,PLANNED,NA,2025-12-10 14:54:56
CBEA6,NOBGM54A,5,5,15,Default,0.25,0.0,20.03,PLANNED,NA,2025-12-10 14:54:56
CBEA6,NOBGM54B,5,5,15,Default,0.32,0.0,20.01,PLANNED,NA,2025-12-10 14:54:56
CBEA6,NOBGM54C,4,4,11,Default,0.24,0.0,28.0,PLANNED,NA,2025-12-10 14:54:56
CBEA6,NOBGM55A,3,3,10,Default,0.42,0.0,44.71,PLANNED,NA,2025-12-10 14:54:56
CBEA6,NOBGM55B,4,4,11,Default,0.48,0.0,28.78,PLANNED,NA,2025-12-10 14:54:56
CBEA6,NOMJD57C,4,4,11,Default,0.26,0.0,28.0,PLANNED,NA,2025-12-10 14:54:56
CBEA6,NOMJD59A,4,4,11,Default,0.18,0.0,28.22,PLANNED,NA,2025-12-10 14:54:56
CBEA6,NOMJD59B,3,3,10,Default,0.33,0.0,44.19,PLANNED,NA,2025-12-10 14:54:56
CBEA6,NOMJD59C,4,4,11,Default,0.25,0.0,28.13,PLANNED,NA,2025-12-10 14:54:56
CBEA6,NOSNB19C,3,3,10,Default,0.22,0.0,37.02,PLANNED,NA,2025-12-10 14:54:56
CBEA6,NOSNB20A,3,3,10,Default,0.21,0.0,35.8,PLANNED,NA,2025-12-10 14:54:56
CBEA6,NOSNB20B,3,3,10,Default,0.27,0.0,35.73,PLANNED,NA,2025-12-10 14:54:56
CBEA6,NOSNB20C,3,3,10,Default,0.3,0.0,43.93,PLANNED,NA,2025-12-10 14:54:56
CBEA6,NOSNB21A,4,4,11,Default,0.28,0.0,29.06,PLANNED,NA,2025-12-10 14:54:56
CBEA6,NOSNB21B,4,4,11,Default,0.33,0.0,28.74,PLANNED,NA,2025-12-10 14:54:56
CBEA7,FNSDR08A,5,5,15,Default,0.27,0.0,21.18,PLANNED,NA,2025-12-10 14:54:56
CBEA7,FNSDR08B,2,2,10,Default,0.36,0.0,59.09,PLANNED,NA,2025-12-10 14:54:56
CBEA7,FNSDR08C,3,3,10,Default,0.21,0.0,44.0,PLANNED,NA,2025-12-10 14:54:56
CBEA7,FNSDR78B,3,3,10,Default,0.33,0.0,44.75,PLANNED,NA,2025-12-10 14:54:56
CBEA7,FNSDR78C,3,3,10,Default,0.2,0.0,37.03,PLANNED,NA,2025-12-10 14:54:56
CBEA7,FNSDR80A,4,4,11,Default,0.27,0.0,29.06,PLANNED,NA,2025-12-10 14:54:56
CBEA7,FNSDR80B,4,4,11,Default,0.21,0.0,29.14,PLANNED,NA,2025-12-10 14:54:56
CBEA7,FNSDR80C,4,4,11,Default,0.25,0.0,28.13,PLANNED,NA,2025-12-10 14:54:56
CBEA7,FNSDR81L,8,8,23,Default,0.46,0.0,13.46,PLANNED,NA,2025-12-10 14:54:56
CBEA7,FNSDR82A,4,4,11,Default,0.27,0.0,29.02,PLANNED,NA,2025-12-10 14:54:56
CBEA7,FNSDR82B,4,4,11,Default,0.14,0.0,28.93,PLANNED,NA,2025-12-10 14:54:56
CBEA8,NOKBH10A,3,3,10,Default,0.23,0.0,36.06,PLANNED,NA,2025-12-10 14:54:56
CBEA8,NOKBH10B,3,3,10,Default,0.5,0.0,43.93,PLANNED,NA,2025-12-10 14:54:56
CBEA8,NOKBH10C,3,3,10,Default,0.51,0.0,43.8,PLANNED,NA,2025-12-10 14:54:56
CBEA8,NOMJD88A,4,4,11,Default,0.39,0.0,29.39,PLANNED,NA,2025-12-10 14:54:56
CBEA8,NOMJD88B,5,5,14,Default,0.19,0.0,21.95,PLANNED,NA,2025-12-10 14:54:56
CBEA8,NOMJD88C,4,4,11,Default,0.28,0.0,29.05,PLANNED,NA,2025-12-10 14:54:56
CBEA8,NOMJD91A,50,50,100,"Ti: 1.3-1.5, Cong: 5-10 (Cg)",1.44,5.51,14.0,PLANNED,NA,2025-12-10 14:54:56
CBEA8,NOMJD91B,5,5,15,Default,0.71,0.0,21.1,PLANNED,NA,2025-12-10 14:54:56
CBEA8,NOMJD91C,4,4,11,Default,0.94,0.0,28.02,PLANNED,NA,2025-12-10 14:54:56
CBEA8,NOMJD97A,4,4,11,Default,0.29,0.0,28.24,PLANNED,NA,2025-12-10 14:54:56
CBEA5,NOCTK25C,4,4,11,Default,0.21,0.0,29.03,PLANNED,NA,2025-12-10 14:54:56
CBEA5,NOCTK26A,5,5,15,Default,0.2,0.0,21.01,PLANNED,NA,2025-12-10 14:54:56
CBEA5,NOCTK26B,4,4,11,Default,0.13,0.0,29.09,PLANNED,NA,2025-12-10 14:54:56
CBEA5,NOCTK26C,5,5,15,Default,0.21,0.0,20.05,PLANNED,NA,2025-12-10 14:54:56
CBEA5,NOCTK27A,4,4,11,Default,0.25,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEA5,NOCTK27B,4,4,11,Default,0.22,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEA5,NOCTK28A,4,4,11,Default,0.22,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEA9,CA9YS7A,4,4,11,Default,0.98,0.0,27.52,PLANNED,NA,2025-12-10 14:54:56
CBEA9,CA9YS7B,4,4,11,Default,0.51,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEA9,CA9YS7C,3,3,10,Default,0.48,0.0,45.0,PLANNED,NA,2025-12-10 14:54:56
CBEA6,NOBGM07C,2,2,10,Default,0.49,0.0,52.36,PLANNED,NA,2025-12-10 14:54:56
CBEA6,NOBGM07X,5,5,15,Default,0.35,0.0,21.05,PLANNED,NA,2025-12-10 14:54:56
CBEA6,NOBGM08A,2,2,10,Default,0.47,0.0,59.07,PLANNED,NA,2025-12-10 14:54:56
CBEA6,NOBGM08B,3,3,10,Default,0.55,0.0,35.8,PLANNED,NA,2025-12-10 14:54:56
CBEA6,NOBGM08C,4,4,11,Default,0.39,0.0,27.93,PLANNED,NA,2025-12-10 14:54:56
CBEA6,NOBGM73C,4,4,11,Default,0.27,0.0,29.01,PLANNED,NA,2025-12-10 14:54:56
CBEA6,NOBGM75A,3,3,10,Default,0.31,0.0,37.03,PLANNED,NA,2025-12-10 14:54:56
CBEA6,NOBGM75B,2,2,10,Default,0.47,0.0,59.03,PLANNED,NA,2025-12-10 14:54:56
CBEA6,NOBGM75C,3,3,10,Default,0.33,0.0,37.0,PLANNED,NA,2025-12-10 14:54:56
CBEA6,NOBGM76A,3,3,10,Default,0.48,0.0,43.74,PLANNED,NA,2025-12-10 14:54:56
DBE03,D03397B,8,8,22,Default,0.1,0.0,14.0,PLANNED,NA,2025-12-10 14:54:56
DBE03,D03397C,8,8,22,Default,0.58,0.0,13.74,PLANNED,NA,2025-12-10 14:54:56
DBE03,D03397D,8,8,22,Default,0.09,0.0,14.0,PLANNED,NA,2025-12-10 14:54:56
DBE03,D03397E,8,8,22,Default,0.09,0.0,14.0,PLANNED,NA,2025-12-10 14:54:56
DBE03,D03397F,8,8,22,Default,0.3,0.0,14.0,PLANNED,NA,2025-12-10 14:54:56
DBE03,D03400A,8,8,23,Default,0.91,0.0,13.21,PLANNED,NA,2025-12-10 14:54:56
DBE03,D03AP7B,5,5,15,Default,0.44,0.0,21.06,PLANNED,NA,2025-12-10 14:54:56
DBE03,D03AP7C,5,5,15,Default,0.34,0.0,21.33,PLANNED,NA,2025-12-10 14:54:56
DBE03,D03AU1A,4,4,11,Default,0.56,0.0,28.01,PLANNED,NA,2025-12-10 14:54:56
DBE03,D03AU1B,5,5,15,Default,0.34,0.0,20.16,PLANNED,NA,2025-12-10 14:54:56
DBE01,D01D50E,5,5,15,Default,0.06,0.0,21.17,PLANNED,NA,2025-12-10 14:54:56
DBE01,D01D50F,4,4,12,Default,0.34,0.0,26.14,PLANNED,NA,2025-12-10 14:54:56
DBE01,D01DBBA,5,5,15,Default,0.94,0.0,20.0,PLANNED,NA,2025-12-10 14:54:56
DBE01,D01DBBB,5,5,15,Default,0.6,0.0,21.03,PLANNED,NA,2025-12-10 14:54:56
DBE01,D01I90C,4,4,11,Default,0.75,0.0,28.17,PLANNED,NA,2025-12-10 14:54:56
DBE01,D01I91A,50,50,100,"Ti: 1.3-1.5, Cong: >0-2 (Ti)",1.41,0.14,12.01,PLANNED,NA,2025-12-10 14:54:56
DBE01,D01I91B,8,8,22,Default,0.29,0.0,14.0,PLANNED,NA,2025-12-10 14:54:56
DBE01,D01I91C,8,8,23,Default,0.51,0.0,13.16,PLANNED,NA,2025-12-10 14:54:56
DBE01,D01I91D,5,5,15,Default,0.05,0.0,21.06,PLANNED,NA,2025-12-10 14:54:56
DBE01,D01I91E,8,8,22,Default,0.02,0.0,14.0,PLANNED,NA,2025-12-10 14:54:56
DBE01,D01I91F,8,8,23,Default,0.02,0.0,13.34,PLANNED,NA,2025-12-10 14:54:56
DBE02,D02FL7C,8,8,22,Default,0.23,0.0,13.74,PLANNED,NA,2025-12-10 14:54:56
DBE02,D02FM9A,5,5,15,Default,0.74,0.0,20.9,PLANNED,NA,2025-12-10 14:54:56
DBE02,D02KP6B,5,5,15,Default,0.47,0.0,21.02,PLANNED,NA,2025-12-10 14:54:56
DBE02,D02KP6C,3,3,10,Default,0.74,0.0,36.3,PLANNED,NA,2025-12-10 14:54:56
DBE02,D02KP7A,4,4,11,Default,0.67,0.0,27.95,PLANNED,NA,2025-12-10 14:54:56
DBE02,D02KP7B,5,5,15,Default,0.2,0.0,20.73,PLANNED,NA,2025-12-10 14:54:56
DBE02,D02KP7C,5,5,15,Default,0.24,0.0,20.59,PLANNED,NA,2025-12-10 14:54:56
DBE02,D02KP8A,4,4,11,Default,0.29,0.0,28.19,PLANNED,NA,2025-12-10 14:54:56
DBE02,D02KP8B,5,5,15,Default,0.23,0.0,20.64,PLANNED,NA,2025-12-10 14:54:56
DBE02,D02KP8C,5,5,15,Default,0.46,0.0,20.25,PLANNED,NA,2025-12-10 14:54:56
CBEB8,CB8QA7C,5,5,14,Default,0.37,0.0,21.59,PLANNED,NA,2025-12-10 14:54:56
CBEB8,CB8QA9A,4,4,11,Default,0.34,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEB8,CB8QA9B,5,5,15,Default,0.26,0.0,21.12,PLANNED,NA,2025-12-10 14:54:56
CBEB8,CB8QA9C,4,4,11,Default,0.4,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
