BSC,CELL,THRAV_P,THRVP_P,THRDV_P,THRAV_C,THRVP_C,THRDV_C,RULES_APPLIED,MaxTi,MaxCong,MaxTch,DATA_OF,ENM,COMMAND,EXECUTION,LOG,EXECUTION_TIME
CBEC6,CC6L55A,3,3,10,3,3,7,Default,0.23,0.0,44.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBE38,D38X14A,5,5,15,6,6,16,Default,0.25,0.0,20.13,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE42,D42016C,40,40,80,9,9,18,Ti: 1.3-1.5,1.31,0.0,36.11,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE42,D42065B,5,5,15,6,6,16,Default,0.52,0.0,20.01,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE42,D42065C,8,8,22,8,8,23,Default,0.27,0.0,13.74,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE42,D42KT9B,3,3,10,3,3,9,Default,0.66,0.0,36.42,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE42,D42KT9C,5,5,15,6,6,16,Default,0.62,0.0,20.01,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE42,D42SJ3D,8,8,22,8,8,23,Default,0.38,0.0,13.85,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE42,D42SJ3E,8,8,22,8,8,23,Default,0.05,0.0,13.84,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
CBEA5,LXSDRD7B,8,8,22,8,8,24,Default,0.23,0.0,13.72,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEA5,LXSDRD7C,8,8,23,8,8,24,Default,0.39,0.0,13.56,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEA5,LXSDRD8A,5,5,15,6,6,16,Default,0.38,0.0,20.06,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEA5,LXSDRD8B,4,4,11,11,11,21,Default,0.1,0.0,29.41,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEA5,LXRGN79A,4,4,11,11,11,21,Default,0.1,0.0,29.5,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEA5,LXRGN79B,4,4,11,11,11,21,Default,0.18,0.0,29.06,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04CFUA,8,8,23,8,8,24,Default,0.19,0.0,13.09,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04CHKA,8,8,24,9,9,25,Default,0.4,0.0,13.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04CHKC,8,8,23,8,8,24,Default,0.24,0.0,13.09,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04CHLA,8,8,23,8,8,24,Default,0.47,0.0,13.07,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04CHLB,9,9,25,8,8,24,Default,0.39,0.0,12.12,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04CWHB,8,8,22,5,5,15,Default,0.19,0.0,13.66,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04JG0A,5,5,15,6,6,16,Default,0.18,0.0,21.13,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04M82A,8,8,23,8,8,24,Default,0.24,0.0,13.12,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04M82B,8,8,24,9,9,25,Default,0.16,0.0,12.7,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04M82C,8,8,23,8,8,24,Default,0.27,0.0,13.05,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04M84A,5,5,15,16,16,31,Default,0.58,0.0,20.43,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05186B,8,8,23,8,8,24,Default,0.36,0.0,13.34,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05186C,8,8,22,8,8,23,Default,0.19,0.0,13.84,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05766C,5,5,15,6,6,16,Default,0.29,0.0,20.51,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05811A,5,5,15,6,6,16,Default,0.61,0.0,20.03,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05DIQA,5,5,14,15,15,29,Default,0.4,0.0,21.82,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05I45C,8,8,24,5,5,15,Default,0.32,0.0,12.95,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05I51B,8,8,24,5,5,15,Default,0.11,0.0,13.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6XL8B,4,4,11,11,11,22,Default,0.55,0.0,28.01,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6XL8C,3,3,10,3,3,9,Default,0.52,0.0,36.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6XM9A,2,2,10,3,3,8,Default,0.33,0.0,53.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6XM9B,5,5,15,15,15,30,Default,0.48,0.0,21.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6XO9A,3,3,10,9,9,17,Default,0.3,0.0,37.04,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6XO9B,4,4,11,11,11,21,Default,0.3,0.0,29.02,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,CA1N38B,2,2,10,2,2,5,Default,0.64,0.0,67.04,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
