bsc,cell,max_intensity,max_congestion,max_avail_tch_mean
DBE76,D76KO0B,0.53,0.0,20.38
DBE76,D76KO0C,0.28,0.0,12.23
DBE76,D76KO1A,0.29,0.0,28.95
DBE76,D76KO1B,0.29,0.0,20.0
DBE76,D76T04C,0.41,0.0,20.15
DBE76,D76T06L,0.02,0.0,13.0
DBE76,D76T57L,0.02,0.0,13.0
DBE76,D76TL4A,0.94,0.0,19.24
DBE76,D76TL4B,0.65,0.0,19.87
DBE76,D76Z20A,0.45,0.0,20.24
DBE76,D76Z20B,0.25,0.0,13.65
DBE76,D76Z20C,0.57,0.0,13.46
DBE76,D76Z35A,0.22,0.0,13.76
DBE76,D76Z35B,0.48,0.0,13.2
DBE78,D78762A,0.16,0.0,13.84
DBE78,D78762B,0.35,0.0,13.24
DBE78,D78762C,0.25,0.0,13.62
DBE78,D78763A,0.32,0.0,13.86
DBE78,D78BDKA,0.38,0.0,13.77
DBE78,D78BDKB,0.19,0.0,14.0
DBE78,D78BDKC,0.36,0.0,13.59
DBE78,D78BDKD,0.3,0.0,14.0
DBE78,D78BGVA,0.71,0.0,20.93
DBE78,D78BGVB,0.27,0.0,21.24
DBE78,D78HY5C,0.65,0.0,27.95
DBE78,D78I31L,0.04,0.0,14.0
DBE78,D78I31U,0.03,0.0,14.0
DBE78,D78I34A,1.4,0.12,13.0
DBE78,D78I34B,0.45,0.0,20.03
DBE78,D78I34C,1.06,0.0,21.0
DBE78,D78LZ8A,0.22,0.0,21.58
DBE78,D78LZ8B,0.48,0.0,13.24
DBE78,D78LZ8C,0.37,0.0,13.59
DBE78,D78MQ9L,0.11,0.0,14.0
DBE86,D86361A,0.9,0.0,13.0
DBE86,D86361B,0.29,0.0,13.95
DBE86,D86361C,1.05,0.0,12.48
DBE86,D86361D,0.23,0.0,21.94
DBE86,D86361E,0.11,0.0,14.0
DBE86,D86361F,0.25,0.0,14.0
DBE86,D86363A,0.38,0.0,13.12
DBE86,D86363B,1.06,0.0,13.0
DBE86,D86363C,1.57,0.0,19.34
DBE86,D86A69A,0.46,0.0,21.09
DBE86,D86FJ5C,0.38,0.0,28.09
DBE86,D86FJ6A,1.93,0.05,17.76
DBE86,D86FJ6B,1.8,0.07,19.03
DBE86,D86FJ6C,0.21,0.0,13.08
DBE86,D86FJ6D,1.07,0.0,25.69
DBE86,D86G36C,0.2,0.0,20.07
DBE86,D86G37A,0.64,0.0,13.18
DBE86,D86G37B,0.42,0.0,13.66
DBE86,D86G37C,0.4,0.0,13.23
DBE86,D86G37D,0.45,0.0,13.23
DBE76,D76LG9A,0.22,0.0,20.71
DBE76,D76LG9B,0.49,0.0,20.01
DBE76,D76LG9C,0.52,0.0,20.17
DBE76,D76LH0A,1.32,0.0,19.77
DBE76,D76LH0B,0.53,0.0,20.09
DBE76,D76O85B,0.54,0.0,13.06
DBE76,D76O85C,0.35,0.0,21.34
DBE76,D76O94A,0.18,0.0,21.36
DBE76,D76O94B,0.49,0.0,13.31
DBE76,D76O94C,0.63,0.0,13.29
DBE76,D76Y26A,0.45,0.0,13.03
DBE76,D76Y26B,0.18,0.0,13.74
DBE76,D76Y26C,0.51,0.0,21.08
DBE76,DHBDDP7A,0.47,0.0,21.26
DBE76,DHBDDP7B,0.46,0.0,21.05
DBE76,DHBDDP7C,0.58,0.0,21.03
DBE76,DHBDDU1A,0.24,0.0,13.9
DBE76,DHBDDU1B,0.19,0.0,13.9
DBE76,DHBDDU1C,0.6,0.0,13.11
DBE76,DHBDDU3L,0.22,0.0,13.64
DBE76,DHBDDU3M,0.12,0.0,13.9
DBE44,D44KD2C,0.72,0.0,21.07
DBE44,D44KD3A,0.79,0.0,13.18
DBE44,D44N94A,0.32,0.0,20.08
DBE44,D44N94B,0.43,0.0,20.0
DBE44,D44N94C,0.38,0.0,19.95
DBE44,D44P88L,0.04,0.0,14.0
DBE44,D44P88U,0.02,0.0,14.0
DBE44,D44P92A,0.28,0.0,29.01
DBE44,D44P92B,0.41,0.0,21.16
DBE44,D44P92C,0.36,0.0,21.18
DBE50,D50AS9A,0.1,0.0,14.0
DBE50,D50AS9B,0.25,0.0,13.37
DBE50,D50AS9C,0.25,0.0,12.3
DBE50,D50CDVA,0.21,0.0,12.58
DBE50,D50CDVB,0.47,0.0,12.03
DBE50,D50CDVC,0.32,0.0,12.37
DBE50,D50CDWA,0.05,0.0,13.0
DBE50,D50CDWB,0.27,0.0,12.29
DBE50,D50CDWC,0.22,0.0,12.78
DBE50,D50CENA,0.32,0.0,20.03
DBE50,D50DKKA,0.16,0.0,13.0
DBE50,D50DKKB,0.12,0.0,13.31
DBE50,D50GT7C,0.7,0.0,35.9
DBE50,D50GU6A,0.35,0.0,13.23
DBE50,D50GU6B,0.28,0.0,12.12
DBE50,D50GU6C,0.23,0.0,13.31
DBE50,D50GV8A,0.08,0.0,14.0
DBE50,D50GV8B,0.11,0.0,14.0
DBE50,D50GV8C,0.05,0.0,14.0
DBE50,D50GZ5A,0.22,0.0,20.14
DBE50,D50JH2C,0.24,0.0,20.13
DBE50,D50M66C,0.16,0.0,21.48
DBE50,D50M67A,0.19,0.0,20.36
DBE50,D50M67B,0.2,0.0,12.54
DBE50,D50M67C,0.25,0.0,20.34
DBE50,D50M69A,0.53,0.0,12.79
DBE50,D50M69B,0.08,0.0,14.0
DBE50,D50M69C,0.26,0.0,13.48
DBE50,D50M71A,0.29,0.0,27.98
DBE50,D50M71B,0.17,0.0,13.52
DBE43,GPSDRFQA,1.54,0.76,13.0
DBE43,GPSDRFQB,1.4,2.52,13.0
DBE43,GPSDRFQC,1.47,1.73,13.0
DBE43,GPSDRGMA,1.73,50.7,13.0
DBE43,GPSDRGMB,1.34,2.83,13.0
DBE44,D44A80A,0.24,0.0,28.2
DBE44,D44A80B,0.25,0.0,28.24
DBE44,D44A80C,0.43,0.0,21.0
DBE44,D44A82A,0.32,0.0,20.44
DBE44,D44A82B,0.23,0.0,28.44
DBE44,D44LM4C,0.87,0.0,11.95
DBE44,D44LM4D,0.66,0.0,13.04
DBE44,D44WE1A,0.31,0.0,21.26
DBE44,D44WE1B,0.36,0.0,19.0
DBE44,D44WE1C,0.37,0.0,21.28
DBE44,D44WE2A,0.35,0.0,12.54
DBE44,D44WE2B,0.47,0.0,21.09
DBE44,D44WE2C,0.33,0.0,28.01
DBE44,D44WE6A,0.57,0.0,21.35
DBE44,D44WE6B,0.76,0.0,21.05
DBE50,D50BL6A,0.18,0.0,12.9
DBE50,D50BL6B,0.28,0.0,20.07
DBE50,D50BL6C,0.32,0.0,20.02
DBE50,D50CLUB,0.19,0.0,11.95
DBE50,D50CLUC,0.26,0.0,12.11
DBE50,D50CLVA,0.19,0.0,13.39
DBE50,D50CLVB,0.11,0.0,14.0
DBE50,D50CLVC,0.08,0.0,13.85
DBE50,D50CLWA,0.35,0.0,13.01
DBE50,D50CLWB,0.2,0.0,13.37
DBE50,D50CLWC,0.17,0.0,13.53
DBE78,D78SA7C,0.26,0.0,13.68
DBE86,D86018D,0.64,0.0,44.0
DBE86,D86018E,0.33,0.0,13.0
DBE86,D86018F,0.43,0.0,13.53
DBE86,D86023A,0.13,0.0,13.85
DBE86,D86023B,0.35,0.0,13.38
DBE86,D86023C,0.79,0.0,13.07
DBE86,D86023E,0.26,0.0,14.0
DBE86,D86023F,0.09,0.0,13.09
DBE86,D86024A,0.53,0.0,12.0
DBE76,D76KO1C,0.28,0.0,20.66
DBE76,D76KO2A,0.25,0.0,13.47
DBE76,D76KO2B,0.47,0.0,21.25
DBE76,D76KO2C,0.2,0.0,13.14
DBE86,D86GO1C,0.53,0.0,20.06
DBE86,D86GO2A,0.1,0.0,12.96
DBE86,D86GO2B,0.15,0.0,20.61
DBE86,D86GO2C,0.18,0.0,13.0
DBE86,D86H38A,0.19,0.0,21.14
DBE86,D86H38B,0.21,0.0,20.3
DBE76,D76Z35C,0.26,0.0,13.86
DBE76,D76Z35G,0.13,0.0,14.0
DBE76,D76Z36A,0.51,0.0,20.24
DBE78,D78076A,0.31,0.0,21.19
DBE78,D78076B,0.33,0.0,21.02
DBE78,D78076C,0.29,0.0,21.13
DBE78,D78077A,0.3,0.0,29.12
DBE78,D78077B,0.52,0.0,28.0
DBE78,D78077C,0.57,0.0,21.09
DBE78,D78078A,0.07,0.0,14.0
DBE78,D78BGVC,0.66,0.0,21.0
DBE78,D78BGVL,0.15,0.0,14.0
DBE78,D78BGVU,0.03,0.0,14.0
DBE78,D78D51U,0.04,0.0,14.0
DBE78,D78D57M,0.12,0.0,13.19
DBE78,D78DBAA,0.24,0.0,20.51
DBE78,D78DBAB,0.52,0.0,21.0
DBE78,D78DBAC,0.39,0.0,13.03
DBE78,D78DBCA,0.22,0.0,13.71
DBE78,D78DBCB,0.44,0.0,13.29
DBE78,D78MR4L,0.2,0.0,14.0
DBE78,D78N21A,0.38,0.0,29.05
DBE78,D78N21B,0.45,0.0,21.11
DBE78,D78N21C,1.87,1.73,13.85
DBE78,D78N24A,0.36,0.0,13.5
DBE78,D78YB6C,0.45,0.0,13.5
DBE78,D78Z01A,1.55,0.0,13.05
DBE78,D78Z01B,1.53,0.0,13.02
DBE78,D78Z01D,0.7,0.0,21.14
DBE78,D78Z01E,0.69,0.0,29.04
DBE86,D86A69B,0.51,0.0,28.87
DBE86,D86A69C,0.57,0.0,28.75
DBE86,D86A70A,0.75,0.0,27.65
DBE86,D86A70B,0.56,0.0,19.6
DBE86,D86A70C,0.92,0.0,26.15
DBE86,D86A72A,0.29,0.0,20.04
DBE86,D86A72B,0.36,0.0,21.1
DBE86,D86CUGB,0.34,0.0,13.41
DBE86,D86CUGC,0.58,0.0,21.0
DBE86,D86CULA,0.31,0.0,13.0
DBE86,D86G37E,0.39,0.0,13.26
DBE86,D86G37F,0.42,0.0,13.34
DBE86,D86G38A,0.75,0.0,27.38
DBE86,D86G38B,0.54,0.0,27.8
DBE86,D86IG8C,1.3,0.0,13.0
DBE86,D86IG8D,0.59,0.0,29.01
DBE86,D86IG8E,0.79,0.0,21.0
DBE86,D86IG8F,0.42,0.0,21.34
DBE86,D86IH6A,0.16,0.0,12.66
DBE86,D86IH6B,0.47,0.0,20.0
DBE76,D76P29A,0.87,0.0,20.86
DBE76,D76P29B,0.44,0.0,13.44
DBE76,D76P29C,0.57,0.0,21.01
DBE76,D76X81C,0.53,0.0,20.0
DBE76,D76XC8A,0.33,0.0,13.82
DBE76,D76XC8B,0.17,0.0,14.0
DBE76,D76XC8C,0.31,0.0,21.66
DBE76,D76XZ1A,0.58,0.0,21.0
DBE76,D76XZ1B,0.32,0.0,13.74
DBE76,D76XZ1C,0.41,0.0,20.14
DBE76,DHBDDU3U,0.1,0.0,14.0
DBE78,D78191A,0.55,0.0,29.0
DBE78,D78191B,0.36,0.18,29.01
DBE78,D78191C,0.66,0.0,21.01
DBE78,D78196A,0.42,0.0,13.59
DBE78,D78196B,0.45,0.0,28.03
DBE78,D78196C,0.44,0.0,27.02
DBE78,D78238A,0.5,0.0,13.01
DBE78,D78238B,0.74,0.0,13.08
DBE78,D78957B,0.45,0.0,21.27
DBE44,D44Q79M,0.11,0.0,12.95
DBE50,D50201A,0.38,0.0,28.0
DBE50,D50201B,0.32,0.0,20.0
DBE50,D50201C,0.47,0.0,26.96
DBE50,D50282A,0.7,0.0,34.73
DBE50,D50282B,0.45,0.0,35.84
DBE50,D50282C,0.51,0.0,27.46
DBE50,D50292A,0.45,0.0,35.87
DBE50,D50292B,0.33,0.0,12.42
DBE50,D50AS2A,0.21,0.0,20.23
DBE50,D50CENB,0.3,0.0,13.54
DBE50,D50CENC,0.37,0.0,13.06
DBE50,D50CRTB,0.49,0.0,13.01
DBE50,D50CRTC,0.38,0.0,13.04
DBE50,D50CS7A,0.23,0.0,21.19
DBE50,D50CS7B,0.36,0.0,28.0
DBE50,D50CS7C,0.29,0.0,20.11
DBE50,D50CS8A,0.49,0.0,27.38
DBE50,D50CS8B,0.18,0.0,12.9
DBE50,D50CS8C,0.28,0.0,20.27
DBE50,D50GZ5B,0.19,0.0,12.95
DBE50,D50JG4C,0.3,0.0,27.7
DBE50,D50JG5A,0.3,0.0,28.03
DBE50,D50JG5B,0.38,0.0,28.04
DBE50,D50JG5C,0.43,0.0,35.45
DBE50,D50JG6A,0.29,0.0,13.29
DBE50,D50JG6B,0.08,0.0,14.0
DBE50,D50JG6C,0.29,0.0,13.34
DBE50,D50JG6G,0.2,0.0,21.06
DBE50,D50JG7A,0.39,0.0,12.1
DBE50,D50SY6C,0.18,0.0,21.12
DBE50,D50SY8A,0.22,0.0,21.02
DBE50,D50SY8B,0.23,0.0,13.4
DBE50,D50SY8C,0.43,0.0,13.01
DBE50,D50T26A,1.08,0.0,20.0
DBE50,D50T26B,0.46,0.0,36.08
DBE50,D50T26C,0.8,0.0,27.72
DBE50,D50T94A,0.31,0.0,20.07
DBE50,D50X21B,0.44,0.0,19.93
DBE50,D50YX5C,0.97,0.88,12.84
DBE44,D44A82C,0.38,0.0,28.03
DBE44,D44A86A,0.22,0.0,13.94
DBE44,D44A86B,0.21,0.0,20.66
DBE44,D44A86C,0.2,0.0,13.64
DBE44,D44GF4A,0.55,0.0,13.15
DBE44,D44GF4B,0.72,0.0,13.0
DBE44,D44GF4C,0.44,0.0,19.95
DBE44,D44GF4D,0.1,0.0,13.95
DBE44,D44GF4E,0.38,0.0,13.72
DBE44,D44GF4F,0.48,0.0,21.02
DBE50,D50738A,0.36,0.0,19.93
DBE50,D50738B,0.2,0.0,28.05
DBE50,D50738C,0.41,0.0,28.03
DBE50,D50775A,1.07,0.0,42.76
DBE50,D50775B,0.81,0.0,20.0
DBE50,D50775C,0.33,0.0,19.27
DBE50,D50776A,0.5,0.0,21.0
DBE50,D50776B,0.32,0.0,21.12
DBE50,D50BK6A,0.32,0.0,28.01
DBE50,D50BK6B,0.34,0.0,20.11
DBE50,D50CLZA,0.18,0.0,13.32
DBE50,D50CXHC,0.19,0.0,13.47
DBE50,D50CXJA,0.24,0.0,12.69
DBE50,D50CXJB,0.39,0.0,12.04
DBE50,D50CXJC,0.23,0.0,12.68
DBE50,D50CXKA,0.45,0.0,13.0
DBE50,D50CXKB,0.37,0.0,13.04
DBE50,D50CXKC,0.45,0.0,13.07
DBE50,D50CYBA,0.46,0.0,13.03
DBE50,D50DQ0B,0.22,0.0,21.08
DBE50,D50DQ0C,0.25,0.0,13.03
DBE86,D86583C,0.72,0.0,35.11
DBE86,D86622A,1.12,0.0,12.95
DBE86,D86622B,1.18,0.0,13.01
DBE86,D86622C,0.69,0.0,13.21
DBE86,D86622D,0.42,0.0,13.55
DBE86,D86622E,0.42,0.0,29.32
DBE86,D86622F,0.24,0.0,13.99
DBE86,D86642A,0.65,0.0,20.03
DBE86,D86BGKA,0.09,0.0,14.0
DBE86,D86BGKB,0.38,0.0,13.41
DBE86,D86H38C,0.25,0.0,28.01
DBE86,D86H39A,0.93,0.0,13.04
DBE86,D86H39B,0.52,0.0,13.38
DBE76,D76LI3C,0.16,0.0,20.66
DBE76,D76LI5A,0.32,0.0,28.14
DBE76,D76LI5B,0.18,0.0,13.79
DBE76,D76LI5C,0.26,0.0,13.79
DBE76,D76LI6A,0.41,0.0,13.24
DBE76,D76LI6B,0.28,0.0,13.8
DBE76,D76LI6C,0.26,0.0,13.62
DBE78,D78078B,0.27,0.0,13.12
DBE78,D78078C,0.02,0.0,14.0
DBE78,D78603B,0.58,0.0,28.18
DBE78,D78603C,0.79,0.0,20.57
DBE78,D78604A,0.18,0.0,13.95
DBE78,D78604B,0.23,0.0,21.34
DBE78,D78604C,0.54,0.0,20.09
DBE78,D78636A,0.15,0.0,14.0
DBE78,D78636B,0.31,0.0,13.53
DBE78,D78636C,0.35,0.0,13.66
DBE78,D78DBCC,0.15,0.0,14.0
DBE78,D78DFNA,0.41,0.0,13.55
DBE78,D78GW9A,0.29,0.0,20.39
DBE78,D78GW9B,0.19,0.0,12.74
DBE78,D78GW9C,0.31,0.0,21.32
DBE78,D78H27A,0.28,0.0,21.0
DBE78,D78H27B,0.25,0.0,21.16
DBE78,D78H27C,0.31,0.0,21.02
DBE78,D78HX3A,0.24,0.0,20.49
DBE78,D78HX3B,0.43,0.0,21.08
DBE78,D78Z03A,0.34,0.0,21.45
DBE78,D78Z03B,0.3,0.0,21.24
DBE78,D78Z03C,0.48,0.0,21.13
DBE86,D86343A,0.64,0.0,21.04
DBE86,D86343B,0.44,0.0,29.02
DBE86,D86343C,0.48,0.0,21.13
DBE86,D86356A,0.73,0.0,13.0
DBE86,D86356B,0.78,0.0,13.14
DBE86,D86356C,0.23,0.0,12.95
DBE86,D86356D,0.54,0.0,13.34
DBE86,D86CULB,0.15,0.0,13.19
DBE86,D86CULC,0.24,0.0,13.16
DBE86,D86CVIA,0.82,0.0,19.9
DBE86,D86CVIB,0.5,0.0,27.95
DBE86,D86CVIC,0.72,0.0,13.16
DBE86,D86F99F,0.28,0.0,13.3
DBE86,D86FI9A,0.94,0.0,13.0
DBE86,D86FI9B,0.76,0.0,13.04
DBE86,D86FI9C,1.09,0.0,12.9
DBE86,D86FI9D,0.28,0.0,13.06
DBE86,D86IH6C,0.38,0.0,20.0
DBE86,D86II4A,0.17,0.0,13.33
DBE86,D86II4B,0.2,0.0,13.84
DBE76,D76O73L,0.11,0.0,21.0
DBE76,D76O73U,0.15,0.0,13.0
DBE76,D76O77A,0.1,0.0,14.0
DBE76,D76O77B,0.08,0.0,14.0
DBE76,D76O77C,0.11,0.0,14.0
DBE76,D76O80A,0.31,0.0,13.71
DBE76,D76O80B,0.16,0.0,13.8
DBE76,D76O80C,0.29,0.0,13.69
DBE76,D76XZ8A,0.2,0.0,13.87
DBE76,DHAPT72Q,0.07,0.0,14.0
DBE76,DHAPT72R,0.03,0.0,14.0
DBE76,DHAPT72U,0.01,0.0,14.0
DBE76,DHAPT72V,0.12,0.0,14.0
DBE76,DHAPT72W,0.02,0.0,14.0
DBE76,DHAPT72X,0.02,0.0,14.0
DBE76,DHBDDI8A,0.66,0.0,13.03
DBE76,DHBDDI8B,0.3,0.0,13.89
DBE76,DHBDDI8C,0.53,0.0,13.19
DBE78,D78171B,0.57,0.0,21.0
DBE78,D78957C,0.3,0.0,21.44
DBE78,D78958A,0.44,0.0,21.09
DBE78,D78958B,0.3,0.0,21.33
DBE78,D78958C,0.36,0.0,21.09
DBE78,D78959A,0.53,0.0,36.8
DBE78,D78959B,0.79,0.0,21.0
DBE78,D78959C,0.19,0.0,13.95
DBE78,D78CKEB,0.32,0.0,21.14
DBE78,D78CKEC,0.48,0.0,20.19
DBE78,D78CMTL,0.01,0.0,14.0
DBE50,D50AS2B,0.14,0.0,20.61
DBE50,D50AS2C,0.31,0.0,28.0
DBE50,D50AS3A,0.09,0.0,14.0
DBE50,D50AS3B,0.61,0.0,13.16
DBE50,D50AS3C,0.32,0.0,13.01
DBE50,D50AS5A,0.43,0.0,13.14
DBE50,D50AS5B,0.28,0.0,12.02
DBE50,D50AS5C,0.16,0.0,13.58
DBE50,D50CDBA,0.16,0.0,13.32
DBE50,D50CDBB,0.41,0.0,13.04
DBE50,D50CSRA,0.96,0.0,26.62
DBE50,D50GR5C,0.46,0.0,20.31
DBE50,D50GS8A,0.31,0.0,21.22
DBE50,D50GS8B,0.29,0.0,21.19
DBE50,D50GS8C,0.33,0.0,21.16
DBE50,D50GS9A,0.1,0.0,20.03
DBE50,D50GS9B,0.08,0.0,13.0
DBE50,D50GS9C,0.25,0.0,12.87
DBE50,D50GT7A,0.7,0.0,20.14
DBE50,D50GT7B,1.48,0.11,36.0
DBE50,D50JP9C,0.5,0.0,28.06
DBE50,D50K35A,0.41,0.0,28.02
DBE50,D50K35B,0.5,0.0,20.03
DBE50,D50K35C,0.58,0.0,35.73
DBE50,D50K43A,0.22,0.0,12.68
DBE50,D50K43B,0.16,0.0,13.86
DBE50,D50K43C,0.24,0.0,13.69
DBE50,D50M66A,0.39,0.0,20.0
DBE50,D50M66B,0.39,0.0,20.04
DBE50,D50SX2C,0.38,0.0,21.01
DBE50,D50YX7A,0.62,0.0,20.0
DBE50,D50YX7B,0.49,0.0,20.07
DBE50,D50YX7C,0.32,0.0,20.41
DBE50,D50Z30A,0.18,0.0,13.67
DBE50,D50Z30B,0.19,0.0,20.41
DBE50,D50Z30C,0.38,0.0,20.13
DBE50,D50Z52A,0.85,0.0,50.7
DBE43,D43ZG7A,0.2,0.0,13.81
DBE43,D43ZG7B,0.26,0.0,19.19
DBE43,D43ZG7C,0.22,0.0,13.45
DBE44,D44H61A,0.44,0.0,27.84
DBE44,D44H61B,0.62,0.0,28.0
DBE44,D44KF7A,0.25,0.0,20.83
DBE44,D44KF7B,0.3,0.0,13.95
DBE44,D44KF7C,0.28,0.0,20.85
DBE44,D44KF9A,0.42,0.0,21.01
DBE44,D44KF9B,0.43,0.0,27.85
DBE44,D44KF9C,0.23,0.0,13.67
DBE44,D44KG7A,0.53,0.0,21.59
DBE44,D44L58A,0.17,0.0,13.49
DBE50,D50BK6C,0.29,0.0,29.01
DBE50,D50BK7A,0.13,0.0,20.38
DBE50,D50BK7B,0.31,0.0,12.16
DBE50,D50BK7C,0.34,0.0,21.05
DBE50,D50BK8A,0.23,0.0,28.0
DBE50,D50BK8B,0.28,0.0,20.32
DBE50,D50BK8C,0.25,0.0,20.38
DBE50,D50CLMB,0.11,0.0,13.75
DBE50,D50CLMC,0.17,0.0,13.18
DBE50,D50CLQA,0.17,0.0,13.65
DBE50,D50DQ2A,0.63,0.0,12.19
DBE50,D50DQ2B,0.46,0.0,12.08
DBE50,D50DQ2C,0.51,0.0,12.0
DBE50,D50DQ3A,0.22,0.0,12.5
DBE50,D50DQ3B,0.12,0.0,12.95
DBE50,D50DQ3C,0.42,0.0,12.08
DBE50,D50DQ5A,0.24,0.0,13.3
DBE50,D50HP7C,0.46,0.0,12.43
DBE50,D50HP8A,0.21,0.0,28.0
DBE50,D50HP8B,0.27,0.0,19.76
DBE86,D86BGKC,0.23,0.0,13.23
DBE86,D86BGKD,0.17,0.0,13.47
DBE86,D86BGKE,0.11,0.0,14.0
DBE86,D86BGKF,0.05,0.0,14.0
DBE86,D86BMDA,0.29,0.0,13.59
DBE86,D86BMDB,0.32,0.0,13.74
DBE86,D86BMDC,1.15,0.0,13.02
DBE86,D86DGQA,0.84,0.0,28.42
DBE86,D86DGQB,0.48,0.0,43.79
DBE86,D86DGQC,0.44,0.0,13.09
DBE76,D76LJ4A,0.33,0.0,20.47
DBE76,D76QV5A,0.42,0.0,20.11
DBE76,D76QV5B,0.27,0.0,21.15
DBE76,D76QV5C,0.25,0.0,20.55
DBE76,D76QV6A,0.41,0.0,20.18
DBE76,D76QV6B,0.09,0.0,13.0
DBE76,D76QV6C,0.29,0.0,20.57
DBE76,D76R27L,0.25,0.0,5.0
DBE76,D76RT5A,0.51,0.0,28.87
DBE76,D76Y44B,0.55,0.0,21.01
DBE78,D78667A,0.37,0.0,21.03
DBE78,D78B19E,1.0,0.0,25.22
DBE78,D78B19F,0.76,0.0,21.12
DBE78,D78B20A,0.36,0.0,21.24
DBE78,D78B20B,0.38,0.0,28.85
DBE78,D78B20C,0.17,0.0,13.71
DBE78,D78B24A,0.13,0.0,13.84
DBE78,D78B24B,0.68,0.0,20.69
DBE78,D78B24C,0.28,0.32,21.23
DBE78,D78CZLA,0.4,0.81,13.56
DBE78,D78HX3C,0.37,0.0,20.1
DBE78,D78LO7A,0.24,0.0,13.0
DBE78,D78LO8A,0.71,0.0,13.01
DBE78,D78LO8B,0.61,0.0,13.03
DBE78,D78LO8D,0.92,0.0,21.02
DBE78,D78LO8E,0.65,0.0,21.06
DBE78,D78LO9A,0.83,0.0,27.89
DBE78,D78LO9B,0.23,0.0,29.36
DBE78,D78LO9C,0.28,0.0,21.11
DBE78,D78YA9B,0.34,0.0,13.7
DBE86,D86356E,0.44,0.0,21.01
DBE86,D86356F,0.11,0.0,14.0
DBE86,D86A60A,0.53,0.0,21.05
DBE86,D86A60B,0.45,0.0,28.01
DBE86,D86A60C,0.53,0.0,21.05
DBE86,D86A65A,0.31,0.0,19.64
DBE86,D86A65B,0.16,0.0,12.63
DBE86,D86A65C,0.26,0.0,13.2
DBE86,D86A67A,0.28,0.0,21.02
DBE86,D86A67B,0.5,0.0,21.0
DBE86,D86FI9E,0.22,0.0,21.43
DBE86,D86FI9F,0.2,0.0,21.01
DBE86,D86FJ4A,0.71,0.0,28.34
DBE86,D86G28A,0.35,0.0,19.03
DBE86,D86G28B,0.34,0.0,20.01
DBE86,D86G28C,0.37,0.0,19.09
DBE86,D86G33A,0.27,0.0,28.02
DBE86,D86G33B,0.33,0.0,20.03
DBE86,D86G33C,0.32,0.0,20.1
DBE86,D86G36A,0.37,0.0,19.47
DBE76,D76O85A,0.83,0.0,28.9
DBE76,D76WG6L,0.09,0.0,14.0
DBE76,D76WG7L,0.24,0.0,14.0
DBE76,D76WH7A,0.28,0.0,21.68
DBE76,D76WH7B,0.17,0.0,14.0
DBE76,D76WH7C,0.23,0.0,21.85
DBE76,D76WN8L,0.1,0.0,14.0
DBE76,D76X81A,0.63,0.0,20.01
DBE76,D76X81B,0.62,0.0,20.67
DBE76,D76ZZ4A,0.15,0.0,14.0
DBE76,D76ZZ4B,0.32,0.0,14.0
DBE78,D78171C,0.78,0.0,20.95
DBE78,D78188A,0.84,0.0,13.07
DBE78,D78188B,1.14,0.0,13.03
DBE78,D78188C,0.72,0.0,21.0
DBE78,D78188D,0.61,0.0,13.11
DBE78,D78188E,0.94,0.0,29.09
DBE78,D78188F,0.48,0.0,21.01
DBE78,D78929C,0.16,0.0,14.0
DBE78,D78934A,0.62,0.0,21.0
DBE78,D78934B,0.4,0.0,13.04
DBE78,D78CPTA,0.31,0.0,13.55
DBE78,D78CPTB,0.27,0.0,13.54
DBE78,D78CPTC,0.22,0.0,13.9
DBE78,D78CPUA,0.31,0.0,13.33
DBE78,D78CPUB,0.38,0.0,21.04
DBE78,D78CPUC,0.58,0.0,19.78
DBE78,D78E34U,0.15,0.0,14.0
DBE78,D78E71L,0.01,0.0,14.0
DBE78,D78E71U,0.09,0.0,14.0
DBE78,D78E82L,0.08,0.0,14.0
DBE78,D78E82U,0.08,0.0,14.0
DBE50,D50CDBC,0.28,0.0,13.23
DBE50,D50CDCA,0.15,0.0,20.15
DBE50,D50CDCB,0.17,0.0,12.26
DBE50,D50CDCC,0.31,0.0,12.39
DBE50,D50CDDA,0.24,0.0,20.14
DBE50,D50CDDB,0.2,0.0,12.86
DBE50,D50CDDC,0.31,0.0,12.16
DBE50,D50CRPC,0.19,0.0,13.23
DBE50,D50CRQA,0.4,0.0,20.07
DBE50,D50CRQB,0.64,0.0,12.01
DBE50,D50J64C,0.21,0.0,20.14
DBE50,D50DIEC,0.17,0.0,13.15
DBE50,D50DINA,0.09,0.0,13.0
DBE50,D50DINB,0.09,0.0,13.0
DBE50,D50DINC,0.17,0.0,12.24
DBE50,D50DIOA,0.75,0.0,12.08
DBE50,D50DIOB,0.61,0.0,20.0
DBE50,D50DIOC,0.25,0.0,12.71
DBE50,D50DJRA,0.66,0.0,27.89
DBE50,D50DJRB,1.36,0.19,20.0
DBE50,D50J65A,0.3,0.0,20.6
DBE50,D50SX3A,0.29,0.0,13.04
DBE50,D50SX3B,0.17,0.0,21.18
DBE50,D50SX3C,0.28,0.0,13.47
DBE50,D50SY4A,0.11,0.0,13.95
DBE50,D50SY4B,0.25,0.0,21.05
DBE50,D50SY4C,0.25,0.0,21.04
DBE50,D50SY6A,0.33,0.0,19.73
DBE50,D50SY6B,0.27,0.0,21.13
DBE50,D50TK3C,0.42,0.0,27.81
DBE50,D50TM7A,0.36,0.0,13.03
DBE50,D50TM7B,0.3,0.0,21.0
